Id,Product Name,Energy (kcal),Fat Level (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
319.0,Coconut Milk,58.0,5.05,,11.13,0.72,0.04,1.92,0.92,82.0
320.0,Coconut Milk,54.0,2.86,3.25,,3.33,0.19,7.01,0.61,94.0
321.0,Soy Milk,73.0,1.27,0.76,,7.1,,4.11,0.59,
322.0,Cashew Milk,45.0,7.69,2.28,,9.06,0.59,2.52,0.87,
323.0,Cashew Milk,69.0,4.67,4.02,11.54,4.39,0.78,5.38,0.32,148.0
324.0,Almond Milk,61.0,3.37,,9.46,9.45,0.95,5.1,0.83,133.0
325.0,,51.0,4.55,4.21,4.26,0.83,0.85,5.67,0.67,100.0
,Coconut Milk,57.0,,3.61,2.12,5.08,0.19,4.97,0.44,100.0
327.0,,65.0,7.32,0.77,11.71,5.24,0.62,1.5,0.43,120.0
,Skim Milk,51.0,6.99,0.23,7.21,4.41,0.71,4.06,0.99,136.0
329.0,,60.0,1.48,0.76,6.13,7.36,0.33,5.91,0.15,84.0
330.0,Coconut Milk,62.0,5.63,4.31,10.99,,,1.47,0.14,81.0
331.0,2% Milk,40.0,6.75,,1.1,9.31,0.22,5.33,0.24,139.0
332.0,Whole Milk,42.0,6.67,1.83,3.95,9.7,,5.78,,114.0
333.0,2% Milk,62.0,1.66,1.74,2.15,3.22,0.77,6.6,0.3,
,Skim Milk,71.0,6.16,4.11,5.28,9.84,0.32,6.86,0.16,125.0
335.0,2% Milk,77.0,3.71,3.93,6.06,6.03,0.35,5.7,0.38,117.0
336.0,Soy Milk,54.0,2.81,2.67,8.07,2.33,0.7,3.26,,140.0
337.0,Almond Milk,66.0,3.02,3.88,1.09,4.74,0.24,1.71,,122.0
,,62.0,6.0,4.09,,3.77,,4.9,0.99,80.0
,Oat Milk,59.0,,2.92,9.1,6.14,0.49,1.39,0.17,130.0
340.0,,70.0,5.11,0.83,10.06,8.68,0.12,1.73,0.98,123.0
341.0,Soy Milk,45.0,7.65,4.1,10.05,5.4,0.17,6.85,0.85,97.0
342.0,Oat Milk,74.0,2.55,4.64,9.73,1.51,0.54,7.78,0.05,97.0
,Whole Milk,,5.01,3.95,10.07,4.83,0.97,1.3,0.95,103.0
344.0,,43.0,2.97,3.03,7.4,5.27,0.03,7.66,0.87,131.0
345.0,Skim Milk,71.0,1.29,3.61,4.12,8.79,0.9,1.51,0.1,114.0
346.0,Oat Milk,58.0,7.67,0.26,9.75,6.66,0.22,3.57,0.82,125.0
347.0,Skim Milk,49.0,6.2,3.57,9.69,1.21,0.23,4.72,0.39,84.0
348.0,Soy Milk,76.0,0.68,2.65,11.44,4.07,,1.93,0.16,129.0
349.0,Almond Milk,64.0,1.0,2.49,7.41,,,6.05,0.12,107.0
350.0,Whole Milk,79.0,3.1,4.88,4.7,1.95,0.98,1.56,0.4,83.0
351.0,2% Milk,40.0,3.08,2.56,3.12,8.99,0.04,5.35,0.99,128.0
352.0,Skim Milk,44.0,1.02,0.77,9.78,6.34,0.86,5.09,0.12,81.0
,Skim Milk,54.0,7.7,1.76,7.25,,,4.84,0.86,120.0
354.0,Skim Milk,49.0,3.69,2.32,8.4,8.43,0.14,2.85,0.93,
355.0,Oat Milk,,3.49,4.74,2.71,5.6,0.38,4.96,,129.0
356.0,Oat Milk,48.0,,4.48,6.16,8.8,0.12,6.06,0.85,141.0
357.0,Whole Milk,74.0,1.97,1.51,,9.58,0.68,1.06,,146.0
358.0,,79.0,6.98,3.87,6.2,0.87,0.44,1.67,0.68,92.0
359.0,Soy Milk,,7.08,3.34,5.56,9.73,0.83,6.28,,131.0
360.0,Whole Milk,57.0,2.88,3.26,6.07,0.96,0.9,3.05,0.81,119.0
361.0,Whole Milk,47.0,7.16,2.76,5.59,,0.98,4.27,0.49,98.0
362.0,Whole Milk,55.0,3.41,1.62,2.53,7.67,0.36,,0.43,117.0
363.0,2% Milk,70.0,4.46,4.9,5.54,3.67,0.77,5.61,0.01,
364.0,Soy Milk,71.0,0.61,2.52,4.81,9.83,0.31,7.5,0.73,116.0
365.0,Whole Milk,79.0,4.97,0.3,10.7,7.65,0.67,1.11,0.42,93.0
366.0,Coconut Milk,47.0,5.7,2.28,9.8,3.06,0.34,,0.47,107.0
367.0,Almond Milk,68.0,2.03,4.94,9.27,9.52,0.51,,0.96,135.0
,Coconut Milk,68.0,1.47,4.9,7.38,6.5,0.57,1.27,0.42,103.0
369.0,Skim Milk,52.0,5.76,3.49,6.69,6.47,0.94,2.89,0.73,150.0
370.0,2% Milk,64.0,3.78,4.97,6.82,2.06,0.74,6.44,0.13,106.0
371.0,,45.0,,2.75,7.68,4.12,0.29,1.3,0.14,108.0
,Soy Milk,66.0,1.84,3.21,10.75,3.62,0.87,1.81,0.93,108.0
373.0,Skim Milk,66.0,5.57,2.29,4.82,,0.54,3.85,0.58,148.0
374.0,Cashew Milk,68.0,7.24,1.08,1.06,4.54,0.19,7.22,0.73,99.0
375.0,Coconut Milk,58.0,7.09,2.11,11.6,5.53,0.55,2.47,0.36,141.0
376.0,Cashew Milk,79.0,1.59,4.7,2.58,6.85,0.02,2.36,0.09,144.0
377.0,Almond Milk,74.0,0.8,3.78,3.47,2.76,,6.92,0.58,122.0
378.0,Coconut Milk,63.0,6.62,3.16,6.18,7.01,0.8,6.82,0.99,145.0
379.0,,65.0,3.79,1.17,1.4,1.63,0.31,5.1,0.02,
380.0,Almond Milk,44.0,3.99,4.57,5.08,2.95,,4.84,0.9,
381.0,Almond Milk,76.0,5.1,0.65,9.25,2.57,0.81,6.77,0.88,
382.0,2% Milk,71.0,3.3,0.19,10.03,5.65,0.36,3.87,,89.0
383.0,Almond Milk,67.0,,4.69,3.23,1.31,0.01,,,
384.0,Coconut Milk,66.0,7.96,2.77,1.61,,0.18,,,139.0
385.0,Skim Milk,,4.48,1.99,7.72,3.06,0.8,3.18,0.72,114.0
386.0,Soy Milk,55.0,2.83,0.96,7.39,5.83,0.63,2.26,0.2,
387.0,2% Milk,76.0,,,9.39,7.4,0.43,5.57,0.07,128.0
388.0,Cashew Milk,79.0,1.98,4.76,5.16,5.18,0.7,6.42,,118.0
389.0,,61.0,0.75,0.68,8.57,2.42,0.04,7.49,,
,,47.0,7.19,0.41,3.94,6.63,0.67,5.61,0.46,111.0
391.0,Whole Milk,78.0,4.29,4.59,8.49,5.01,0.54,7.22,0.96,120.0
392.0,Soy Milk,57.0,5.95,4.58,8.3,3.33,0.56,,0.37,136.0
393.0,Soy Milk,60.0,2.91,2.92,10.03,2.44,0.97,2.57,0.8,150.0
394.0,Cashew Milk,75.0,3.46,3.46,8.6,3.94,0.74,7.79,0.05,129.0
395.0,Coconut Milk,66.0,1.55,,5.29,2.51,0.13,2.86,0.16,107.0
396.0,Coconut Milk,58.0,,0.56,2.06,,0.27,4.19,0.81,95.0
,Skim Milk,80.0,3.67,4.73,5.96,,0.7,5.28,0.93,
398.0,Almond Milk,56.0,5.85,1.55,1.29,3.3,0.13,7.68,0.53,105.0
399.0,Soy Milk,68.0,,,6.17,8.32,0.49,,0.97,131.0
400.0,Coconut Milk,46.0,3.23,0.28,6.23,1.88,0.22,7.53,0.22,134.0
401.0,Almond Milk,,2.35,,7.97,1.42,0.49,3.95,0.7,120.0
402.0,Whole Milk,48.0,,1.4,10.62,4.76,0.99,5.89,0.53,
403.0,Skim Milk,44.0,3.83,,8.02,5.23,,4.34,,110.0
404.0,Oat Milk,48.0,4.49,4.1,5.81,1.95,0.91,1.29,0.36,85.0
405.0,,41.0,6.41,3.55,7.95,,0.68,4.85,0.83,130.0
,Cashew Milk,63.0,,1.7,9.95,5.58,0.12,3.19,0.31,113.0
407.0,Whole Milk,76.0,4.39,,,3.78,0.57,7.98,0.87,148.0
408.0,,50.0,2.36,4.69,4.83,5.19,0.7,7.12,0.54,97.0
409.0,Whole Milk,52.0,4.88,2.53,5.57,3.45,0.67,2.4,0.8,142.0
410.0,Oat Milk,77.0,,4.44,5.66,9.24,0.47,1.05,0.4,134.0
,Skim Milk,58.0,1.41,0.22,5.29,7.22,0.57,7.36,0.66,140.0
412.0,Almond Milk,,3.79,1.81,11.54,1.42,0.42,,0.55,
413.0,Coconut Milk,79.0,7.37,0.84,6.38,1.2,0.78,5.83,,126.0
414.0,Cashew Milk,,0.66,2.21,6.87,4.81,0.92,6.16,0.57,100.0
415.0,Coconut Milk,49.0,3.38,2.43,3.48,2.7,0.32,5.34,0.07,113.0
416.0,Cashew Milk,75.0,2.9,0.24,3.05,3.39,0.67,7.77,0.93,91.0
417.0,Oat Milk,77.0,5.69,2.76,2.79,5.16,0.22,1.73,0.59,111.0
418.0,2% Milk,80.0,1.66,1.13,5.05,,0.13,1.9,0.59,119.0
,Oat Milk,72.0,5.26,0.73,6.43,8.65,0.98,1.69,0.5,146.0
420.0,Oat Milk,78.0,7.67,4.37,6.73,4.55,0.64,6.39,,95.0
421.0,Skim Milk,62.0,4.72,0.16,3.27,,0.79,7.18,0.84,119.0
422.0,Soy Milk,80.0,4.52,2.29,2.0,7.23,0.61,7.56,0.65,132.0
423.0,Cashew Milk,72.0,7.13,1.72,8.15,5.34,0.35,1.73,0.26,118.0
,Oat Milk,59.0,7.06,4.18,11.12,1.72,0.81,5.43,0.07,90.0
425.0,Whole Milk,65.0,2.64,3.35,7.24,5.51,0.34,4.19,0.38,98.0
426.0,Coconut Milk,,,3.07,5.47,9.04,0.61,,0.72,106.0
427.0,Cashew Milk,49.0,3.45,4.42,,7.26,0.99,,0.13,143.0
428.0,Whole Milk,77.0,5.57,1.34,,5.04,0.7,5.24,0.8,131.0
429.0,Almond Milk,47.0,7.54,2.09,11.59,1.06,,7.79,0.47,143.0
430.0,Skim Milk,52.0,0.8,1.54,7.17,3.17,0.08,3.71,0.27,140.0
431.0,Whole Milk,79.0,7.8,3.88,2.15,8.53,0.44,6.3,0.12,96.0
432.0,Whole Milk,49.0,1.0,3.39,10.34,6.25,0.9,,0.79,100.0
433.0,,71.0,2.32,2.67,9.58,6.64,0.84,7.66,0.49,126.0
434.0,Cashew Milk,60.0,5.57,4.38,1.36,4.7,0.87,5.16,,136.0
435.0,Skim Milk,70.0,5.56,4.72,6.35,2.62,0.16,1.13,,119.0
436.0,Soy Milk,74.0,1.92,2.42,11.84,6.17,0.29,6.02,,120.0
437.0,Cashew Milk,58.0,3.06,2.1,4.89,5.29,0.66,,0.4,137.0
438.0,2% Milk,40.0,6.47,2.79,,7.64,0.08,3.38,0.89,150.0
439.0,Coconut Milk,80.0,1.46,2.86,10.65,1.25,,6.35,0.79,84.0
440.0,Cashew Milk,80.0,1.15,4.07,1.39,0.7,0.92,,,
441.0,Soy Milk,77.0,4.88,0.11,1.44,7.97,0.23,7.81,0.66,134.0
442.0,Cashew Milk,65.0,,3.07,8.31,1.36,0.12,7.83,0.53,95.0
443.0,Soy Milk,59.0,2.96,4.9,9.41,4.95,0.11,6.77,0.94,133.0
444.0,Skim Milk,65.0,5.25,1.55,,1.22,0.95,,0.25,109.0
445.0,Soy Milk,,3.64,1.44,9.75,5.72,0.71,1.89,,139.0
446.0,Skim Milk,46.0,6.69,4.47,3.18,1.63,0.18,2.2,0.56,129.0
447.0,Soy Milk,48.0,6.75,1.71,12.0,4.83,0.82,2.99,0.03,117.0
448.0,Almond Milk,70.0,1.31,3.13,,,0.92,6.11,0.62,123.0
449.0,Oat Milk,54.0,5.96,3.79,10.74,1.89,0.77,3.96,0.13,140.0
450.0,Oat Milk,68.0,1.97,0.14,9.41,3.78,,2.08,0.18,150.0
451.0,Almond Milk,59.0,4.4,0.38,3.97,1.69,0.41,5.85,0.09,105.0
452.0,2% Milk,56.0,1.53,3.71,,8.78,0.46,3.07,0.76,138.0
453.0,Whole Milk,59.0,4.51,4.79,2.24,8.4,0.62,3.5,0.89,83.0
454.0,Soy Milk,77.0,7.52,2.66,8.31,4.69,,4.1,,150.0
455.0,Cashew Milk,40.0,,1.15,10.41,,0.06,4.63,0.67,91.0
456.0,2% Milk,45.0,,4.68,5.06,3.14,0.47,,0.26,128.0
457.0,Skim Milk,46.0,4.41,3.95,3.56,5.18,0.87,6.27,0.25,136.0
458.0,2% Milk,,7.29,3.4,6.26,3.76,0.61,5.4,0.53,125.0
459.0,Skim Milk,57.0,3.37,2.58,10.94,6.46,,7.79,0.68,136.0
460.0,Oat Milk,63.0,2.85,4.89,1.39,6.42,0.19,1.81,0.6,99.0
461.0,Coconut Milk,79.0,2.78,2.94,3.2,4.42,0.43,7.85,0.12,123.0
462.0,Soy Milk,63.0,3.38,1.39,9.57,8.4,0.08,3.43,0.66,131.0
463.0,,42.0,4.21,1.78,,3.07,0.13,5.59,0.73,96.0
464.0,,50.0,1.74,4.14,,9.71,0.51,3.5,0.16,105.0
465.0,Whole Milk,70.0,0.74,1.62,2.81,4.81,0.52,2.74,0.53,90.0
466.0,Skim Milk,57.0,5.94,1.07,7.19,7.27,0.89,3.51,0.22,84.0
467.0,Cashew Milk,47.0,4.01,3.09,2.32,5.85,0.06,7.64,0.97,138.0
468.0,Whole Milk,51.0,1.92,4.0,6.84,2.61,0.36,7.86,0.54,86.0
469.0,2% Milk,66.0,6.78,2.46,6.71,4.65,0.59,3.39,,90.0
470.0,Oat Milk,55.0,5.5,0.53,3.58,2.28,0.45,3.05,0.34,116.0
471.0,Coconut Milk,50.0,,3.52,7.43,5.15,0.49,,0.59,
472.0,Whole Milk,72.0,6.74,1.41,7.64,5.26,0.43,5.85,0.33,116.0
473.0,Coconut Milk,69.0,,2.24,9.08,6.31,0.85,,0.76,138.0
474.0,Almond Milk,48.0,0.92,1.44,8.66,8.92,,5.16,0.18,149.0
475.0,Coconut Milk,,1.78,2.22,5.02,2.09,0.46,3.79,0.45,118.0
476.0,Whole Milk,43.0,0.77,4.06,6.82,3.31,0.11,6.88,0.14,89.0
477.0,Cashew Milk,54.0,3.14,4.46,4.55,3.3,0.59,3.91,0.57,
478.0,Cashew Milk,56.0,3.15,1.63,9.42,6.45,0.01,2.9,,101.0
,Soy Milk,61.0,3.34,,9.18,1.94,0.11,4.28,0.09,126.0
480.0,Cashew Milk,80.0,5.58,1.86,4.81,5.54,0.4,3.31,0.57,88.0
481.0,Soy Milk,57.0,6.63,3.62,,4.57,0.89,6.25,0.99,126.0
482.0,Soy Milk,77.0,4.77,3.18,1.0,6.11,,5.76,0.56,150.0
483.0,Whole Milk,77.0,6.85,0.98,1.29,4.41,0.44,1.83,0.84,102.0
484.0,2% Milk,45.0,1.67,2.25,3.35,5.43,,7.09,0.18,127.0
485.0,Coconut Milk,51.0,7.35,1.52,3.9,8.47,0.36,6.72,0.02,87.0
486.0,2% Milk,,7.88,1.82,2.15,2.85,0.34,6.98,0.84,81.0
487.0,2% Milk,48.0,0.85,,11.96,1.2,0.68,1.24,0.15,81.0
488.0,Oat Milk,52.0,,3.96,4.83,8.53,0.29,7.1,0.2,82.0
489.0,2% Milk,69.0,7.54,2.95,1.28,8.99,0.84,4.08,0.69,89.0
490.0,,78.0,3.99,3.6,10.65,7.31,0.85,2.75,0.1,94.0
491.0,,60.0,1.89,1.27,1.69,2.87,0.95,3.22,0.53,110.0
492.0,Soy Milk,43.0,5.7,,11.07,1.45,0.31,5.85,0.55,81.0
493.0,Coconut Milk,44.0,3.98,2.94,6.21,9.34,0.9,1.08,0.81,86.0
494.0,Whole Milk,77.0,6.66,,6.21,3.69,0.93,3.96,0.75,
,2% Milk,42.0,4.57,2.03,11.39,8.0,0.31,5.21,0.27,150.0
496.0,Oat Milk,41.0,5.46,3.45,1.88,9.97,0.61,6.33,0.71,141.0
497.0,,68.0,0.99,2.22,1.59,6.35,0.4,7.49,0.89,118.0
498.0,2% Milk,54.0,7.23,2.76,10.06,3.41,0.49,7.85,,123.0
499.0,Almond Milk,77.0,1.21,4.1,7.91,2.0,0.55,2.35,0.54,145.0
500.0,Almond Milk,,4.63,3.87,7.56,0.59,0.37,2.55,0.21,123.0
501.0,Cashew Milk,63.0,4.13,1.46,6.9,1.08,0.2,5.82,0.12,
502.0,,50.0,7.94,2.32,,7.51,0.68,4.88,0.51,83.0
503.0,Almond Milk,41.0,0.67,3.24,5.81,5.58,,1.11,0.61,
504.0,Almond Milk,69.0,7.63,4.13,,7.23,0.66,3.21,0.75,127.0
505.0,Oat Milk,63.0,,2.19,,9.09,0.23,4.19,,150.0
506.0,Coconut Milk,57.0,,1.06,2.16,7.63,0.06,2.56,0.53,120.0
507.0,Oat Milk,58.0,4.83,2.3,8.94,,0.74,3.54,,135.0
,,66.0,4.82,4.49,10.85,3.33,0.69,3.69,0.77,103.0
509.0,2% Milk,57.0,4.84,,,1.15,0.12,1.31,0.76,104.0
510.0,Soy Milk,44.0,4.43,2.64,1.37,9.99,0.98,1.4,0.36,111.0
511.0,Almond Milk,53.0,6.73,1.98,3.03,0.69,0.63,3.14,0.89,106.0
512.0,Oat Milk,42.0,0.95,1.25,5.7,1.74,0.69,6.65,0.41,108.0
,Oat Milk,55.0,5.48,1.83,8.89,8.7,0.75,6.85,0.05,87.0
514.0,Oat Milk,59.0,0.51,,3.77,4.39,0.4,7.34,0.89,101.0
515.0,Soy Milk,57.0,4.64,0.51,,7.65,0.11,1.99,0.81,135.0
516.0,Soy Milk,70.0,5.02,0.89,1.74,3.34,0.01,5.64,0.19,126.0
517.0,Skim Milk,,7.08,4.54,3.5,4.85,0.63,1.42,0.55,150.0
518.0,Almond Milk,67.0,1.07,0.9,4.47,5.88,,,0.93,135.0
519.0,Oat Milk,74.0,4.19,3.32,10.29,,0.73,5.09,0.57,146.0
520.0,,62.0,5.86,3.88,11.18,6.65,0.57,2.94,0.66,130.0
521.0,,41.0,4.55,1.0,7.02,1.92,0.22,3.9,0.63,114.0
522.0,Coconut Milk,,6.15,,9.46,,,4.22,0.34,115.0
523.0,,45.0,3.52,0.6,8.4,2.2,0.47,1.12,0.31,109.0
524.0,Oat Milk,64.0,6.87,2.26,8.08,2.53,0.5,5.29,,103.0
525.0,Whole Milk,73.0,2.01,0.93,11.96,2.13,0.0,,0.17,117.0
526.0,Skim Milk,53.0,6.39,4.42,9.36,7.18,0.14,4.7,0.43,132.0
527.0,Coconut Milk,70.0,5.79,1.63,6.61,3.41,0.09,6.35,0.82,125.0
528.0,2% Milk,58.0,2.61,1.6,1.75,4.73,0.98,7.11,0.83,116.0
529.0,Cashew Milk,40.0,0.88,0.67,4.49,4.18,0.83,4.93,0.21,116.0
530.0,Almond Milk,45.0,4.31,1.97,,8.18,0.84,7.42,0.28,150.0
,Soy Milk,76.0,0.89,0.18,,7.63,0.93,,0.19,118.0
532.0,Almond Milk,69.0,5.08,1.26,,3.02,0.0,7.54,0.49,149.0
533.0,Oat Milk,71.0,2.99,4.92,4.12,5.78,0.39,2.71,0.19,130.0
,Soy Milk,61.0,2.05,2.05,10.52,2.83,0.5,6.86,0.96,137.0
535.0,2% Milk,44.0,7.4,0.32,2.61,5.72,0.6,7.87,0.85,139.0
536.0,,67.0,1.11,,1.9,5.51,0.31,3.74,,120.0
,,76.0,1.66,0.76,11.93,2.09,,4.72,0.23,109.0
538.0,2% Milk,80.0,1.08,3.38,7.64,3.59,0.2,5.7,0.61,105.0
539.0,Whole Milk,,4.15,2.91,10.19,6.32,0.7,2.26,0.23,125.0
540.0,Soy Milk,73.0,3.56,3.03,4.11,6.0,0.57,2.84,0.96,
541.0,Cashew Milk,66.0,3.61,3.22,11.8,0.8,0.82,7.94,0.98,114.0
,Oat Milk,66.0,5.28,1.25,10.92,9.47,0.37,4.01,0.27,106.0
543.0,Coconut Milk,43.0,1.74,4.24,9.09,5.54,0.7,4.3,,83.0
544.0,Coconut Milk,77.0,4.84,4.78,11.22,5.68,0.89,4.84,0.2,93.0
545.0,Skim Milk,74.0,1.1,3.61,9.26,7.74,0.65,4.01,0.11,135.0
546.0,Whole Milk,52.0,1.92,3.33,,3.62,0.46,2.74,,103.0
547.0,Almond Milk,,2.03,4.31,7.87,,0.69,7.0,0.84,87.0
548.0,,41.0,2.22,3.03,9.45,3.84,0.4,3.66,0.39,114.0
549.0,2% Milk,,6.98,1.28,7.96,8.75,0.87,3.68,0.36,81.0
550.0,Coconut Milk,,3.29,0.31,2.49,,0.35,1.24,0.8,112.0
,2% Milk,40.0,3.88,,4.12,4.91,0.97,4.19,0.64,112.0
552.0,Soy Milk,50.0,2.53,1.48,1.59,0.89,0.11,5.23,0.15,140.0
553.0,Oat Milk,,5.58,2.42,4.18,,0.43,2.94,0.48,
554.0,Almond Milk,57.0,5.04,,1.01,4.07,0.84,1.94,0.19,81.0
555.0,Almond Milk,52.0,5.36,,3.62,8.17,0.78,2.88,0.99,98.0
556.0,Skim Milk,74.0,7.58,3.61,5.24,8.52,0.12,4.99,0.37,106.0
557.0,Almond Milk,,3.37,0.2,9.04,2.64,0.05,2.46,,114.0
558.0,Coconut Milk,69.0,2.1,,,8.48,0.18,5.79,0.17,96.0
559.0,Skim Milk,46.0,2.01,0.82,3.99,,0.1,1.97,0.64,98.0
560.0,Skim Milk,65.0,2.06,0.89,1.13,,0.59,7.72,0.08,106.0
561.0,2% Milk,72.0,0.76,4.45,9.41,3.95,0.39,6.64,,
562.0,,72.0,0.83,4.24,3.63,5.42,0.25,5.69,1.0,142.0
563.0,,53.0,,1.91,10.81,7.39,0.66,,0.05,93.0
564.0,,64.0,,2.92,5.67,4.02,0.33,4.98,0.66,150.0
565.0,Soy Milk,48.0,1.84,2.7,,5.71,0.27,3.52,0.2,80.0
566.0,Cashew Milk,74.0,6.19,2.73,11.06,3.77,0.69,3.46,0.81,133.0
567.0,Skim Milk,78.0,7.07,3.13,4.45,2.18,0.53,6.02,0.95,139.0
568.0,Oat Milk,,3.38,4.67,10.1,5.94,,1.94,0.85,111.0
569.0,Soy Milk,50.0,1.62,3.29,5.1,2.73,0.14,3.3,0.41,120.0
,Soy Milk,74.0,2.89,4.03,10.72,1.08,,3.24,0.43,134.0
571.0,,70.0,2.62,4.12,1.56,2.81,0.03,2.49,0.02,
572.0,Almond Milk,67.0,5.01,4.84,6.73,6.27,0.02,7.76,0.04,139.0
573.0,Cashew Milk,56.0,1.14,0.8,10.29,3.6,0.04,5.8,0.69,102.0
574.0,Almond Milk,75.0,,4.19,4.23,7.47,0.39,7.7,0.99,129.0
575.0,Oat Milk,68.0,2.71,0.58,11.49,7.39,0.26,6.75,0.74,91.0
576.0,Coconut Milk,61.0,4.71,0.52,1.84,9.66,0.62,7.14,,84.0
577.0,Skim Milk,72.0,4.28,3.92,3.17,2.77,0.59,1.45,0.03,84.0
,2% Milk,55.0,5.46,2.74,9.53,8.85,,,0.94,124.0
,Skim Milk,54.0,2.3,,11.14,1.2,0.79,2.94,0.38,140.0
580.0,Almond Milk,63.0,1.06,4.18,7.43,2.51,0.54,1.84,0.06,138.0
581.0,Whole Milk,69.0,0.87,3.18,2.94,9.67,0.32,1.72,0.8,140.0
582.0,Almond Milk,42.0,3.15,2.29,4.46,8.51,0.42,5.18,0.33,135.0
583.0,Oat Milk,54.0,2.72,,9.17,,0.24,1.59,0.41,107.0
584.0,Skim Milk,,7.24,3.0,7.98,3.65,0.37,6.25,0.34,122.0
585.0,Cashew Milk,58.0,3.08,2.06,2.89,1.42,0.61,5.75,0.47,
586.0,,58.0,6.81,2.25,10.32,,0.01,3.58,0.15,112.0
,,64.0,7.64,4.83,8.54,5.23,0.49,5.43,0.96,101.0
588.0,Skim Milk,54.0,5.62,2.88,10.28,7.48,0.37,5.39,0.93,88.0
589.0,Oat Milk,40.0,4.69,2.69,7.62,4.22,0.01,5.93,0.95,115.0
590.0,Coconut Milk,46.0,,2.17,3.2,2.92,0.87,7.9,0.9,107.0
,Cashew Milk,56.0,7.03,3.14,10.85,4.38,,6.1,0.99,107.0
592.0,Coconut Milk,66.0,5.02,4.87,9.97,,0.04,5.45,0.21,
593.0,Skim Milk,46.0,2.05,3.86,4.32,6.26,0.58,1.33,0.41,125.0
594.0,,52.0,1.39,,7.74,0.83,0.63,2.53,0.91,136.0
595.0,Soy Milk,55.0,1.18,0.28,4.13,1.94,0.48,1.72,0.66,148.0
596.0,Soy Milk,,,0.78,8.45,1.28,0.06,4.43,0.65,122.0
597.0,Coconut Milk,63.0,4.12,2.68,4.39,3.73,0.96,1.46,0.22,112.0
598.0,2% Milk,41.0,6.79,2.79,5.36,2.49,0.18,3.64,0.98,131.0
599.0,Skim Milk,50.0,6.49,3.07,11.5,8.2,0.35,1.06,0.66,145.0
600.0,Cashew Milk,,0.85,3.32,8.4,3.18,,5.54,0.23,
601.0,Whole Milk,46.0,2.95,2.58,1.49,0.85,0.26,2.13,,
602.0,Whole Milk,65.0,1.43,2.34,,9.83,0.83,4.64,0.1,122.0
603.0,Soy Milk,50.0,4.17,1.81,11.33,,0.26,4.56,0.06,119.0
604.0,Skim Milk,60.0,5.73,4.02,8.87,5.63,,,0.56,94.0
605.0,Cashew Milk,45.0,7.4,3.35,,7.45,0.97,6.53,0.3,103.0
606.0,Almond Milk,,4.63,2.77,8.5,6.02,0.92,7.33,0.17,98.0
,Whole Milk,77.0,4.87,0.12,,9.59,0.91,6.31,0.55,90.0
608.0,Coconut Milk,41.0,3.91,4.14,2.93,5.3,,1.73,0.24,95.0
609.0,Whole Milk,66.0,6.5,1.52,5.27,5.8,0.16,7.47,0.34,141.0
610.0,Almond Milk,54.0,5.64,,1.62,9.78,0.54,6.6,0.41,93.0
,,76.0,2.07,1.1,4.99,6.14,0.97,2.57,0.47,135.0
612.0,Soy Milk,48.0,6.94,1.13,11.96,5.75,0.69,6.96,0.03,148.0
613.0,2% Milk,72.0,5.89,3.0,10.21,9.76,0.26,5.04,,129.0
614.0,,48.0,7.95,2.74,,7.07,0.43,4.52,0.19,80.0
615.0,Whole Milk,56.0,3.44,0.23,3.47,9.02,0.75,3.62,0.24,142.0
616.0,Almond Milk,75.0,4.23,,2.94,4.77,0.82,5.55,0.94,120.0
,Cashew Milk,,0.72,2.29,2.57,7.33,0.12,7.48,0.53,132.0
618.0,2% Milk,50.0,4.37,0.77,6.86,1.06,0.1,2.83,0.15,99.0
,Almond Milk,61.0,7.74,4.9,2.67,9.86,0.33,7.63,0.25,145.0
620.0,Almond Milk,79.0,3.81,2.14,5.5,3.48,0.66,6.6,0.63,127.0
621.0,Coconut Milk,67.0,,3.54,7.19,6.88,0.37,2.02,0.75,115.0
622.0,2% Milk,,1.14,3.56,9.51,9.62,0.34,7.71,0.98,97.0
623.0,Skim Milk,68.0,1.27,3.14,5.83,7.34,0.9,7.34,0.22,119.0
624.0,Soy Milk,,7.49,3.57,10.26,7.03,0.54,3.58,0.63,85.0
625.0,Coconut Milk,54.0,7.93,2.18,2.9,0.78,,,0.02,
626.0,Cashew Milk,60.0,,2.44,10.43,9.58,0.71,,0.2,
627.0,Cashew Milk,65.0,3.69,3.9,3.37,7.88,0.74,4.34,0.04,95.0
628.0,Cashew Milk,59.0,1.71,,9.71,0.82,0.41,5.67,0.62,
629.0,Soy Milk,60.0,5.42,2.85,7.17,4.98,0.68,,0.75,128.0
630.0,2% Milk,59.0,2.2,3.05,8.61,9.22,0.35,3.2,0.07,92.0
631.0,Skim Milk,69.0,0.75,0.56,6.21,5.27,0.93,4.15,0.51,82.0
,,57.0,3.94,2.34,9.76,4.47,0.81,3.11,0.66,148.0
633.0,2% Milk,65.0,1.17,3.28,4.35,1.04,0.55,,0.86,109.0
634.0,Oat Milk,,4.87,2.18,1.11,3.31,0.44,2.13,0.84,122.0
635.0,Cashew Milk,43.0,4.98,2.13,9.72,5.54,0.04,6.46,0.79,115.0
636.0,Oat Milk,75.0,7.42,1.65,11.56,7.78,0.64,4.07,0.28,124.0
637.0,2% Milk,75.0,5.38,,2.84,0.52,0.83,7.62,0.35,108.0
