Id,Product Name,Energy (kcal),Fat Proportion (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
,Cashew Milk,58.0,7.47,1.37,10.96,1.34,0.68,,0.2,128.0
318.0,Soy Milk,71.0,6.8,0.93,7.09,5.82,0.63,6.96,,140.0
319.0,Cashew Milk,46.0,7.73,0.25,2.36,,0.8,3.64,0.77,150.0
320.0,Soy Milk,75.0,2.19,3.4,8.02,9.58,,4.62,0.69,132.0
321.0,2% Milk,50.0,3.97,1.25,9.91,5.8,0.84,6.46,0.56,124.0
322.0,Oat Milk,53.0,5.78,2.9,2.23,2.01,0.27,7.55,0.95,125.0
,Coconut Milk,59.0,3.93,,2.99,4.25,,,0.35,142.0
324.0,Skim Milk,54.0,2.09,0.73,11.55,4.84,,5.89,0.08,131.0
325.0,Soy Milk,70.0,7.49,1.92,4.44,9.6,0.75,4.42,0.3,113.0
326.0,Almond Milk,,2.44,1.31,10.08,6.02,0.88,4.71,0.2,143.0
327.0,Skim Milk,43.0,1.02,4.82,9.26,7.79,0.9,1.43,0.08,89.0
328.0,2% Milk,74.0,4.11,0.12,,7.49,0.42,1.74,0.58,95.0
329.0,,58.0,5.79,4.27,3.72,1.58,0.4,4.45,0.98,132.0
330.0,2% Milk,64.0,5.02,4.04,10.11,,0.93,2.02,0.53,81.0
331.0,Oat Milk,58.0,1.92,0.25,10.79,5.98,0.82,2.05,0.09,83.0
332.0,Coconut Milk,61.0,1.2,0.41,,1.29,0.93,6.79,0.96,82.0
333.0,2% Milk,77.0,,0.69,7.81,9.08,,3.13,0.19,124.0
334.0,Soy Milk,48.0,7.33,4.38,8.89,,0.98,,0.18,88.0
335.0,Oat Milk,59.0,1.78,0.98,10.8,5.88,0.42,2.14,0.18,100.0
336.0,Soy Milk,,5.66,2.91,2.39,,0.04,7.31,0.08,93.0
337.0,Soy Milk,60.0,1.64,1.4,3.29,3.71,0.88,6.55,0.56,103.0
338.0,Cashew Milk,49.0,7.72,3.64,11.37,1.7,0.76,4.46,0.5,
339.0,Whole Milk,49.0,4.81,,10.84,2.48,0.67,4.16,0.42,142.0
,2% Milk,43.0,0.66,4.0,9.84,8.5,0.94,,0.3,100.0
341.0,Cashew Milk,71.0,,0.11,2.55,,,1.79,0.95,95.0
342.0,Whole Milk,,3.6,4.1,7.29,1.16,0.28,2.55,0.54,122.0
343.0,Almond Milk,48.0,2.68,1.94,,9.32,,,0.46,
344.0,Soy Milk,72.0,2.6,3.9,5.54,2.55,0.97,5.63,,129.0
345.0,,77.0,6.26,2.42,9.45,3.39,0.91,6.77,0.86,126.0
346.0,,42.0,6.97,1.47,,7.09,0.02,4.48,0.88,
347.0,Whole Milk,71.0,3.54,3.31,5.18,4.49,0.96,2.15,0.15,139.0
348.0,Coconut Milk,,1.61,4.26,6.39,9.67,0.32,,0.76,
349.0,Oat Milk,73.0,2.59,,5.92,4.1,0.2,7.95,0.03,94.0
350.0,Oat Milk,79.0,2.34,1.04,1.03,8.08,0.65,3.83,0.33,122.0
351.0,2% Milk,69.0,1.99,4.01,2.71,1.64,0.94,1.95,,123.0
352.0,Cashew Milk,41.0,2.26,1.64,6.89,6.07,0.25,5.09,0.61,98.0
353.0,2% Milk,58.0,5.16,,,5.11,0.02,5.65,0.1,109.0
354.0,2% Milk,,3.03,3.93,5.05,4.29,0.88,2.06,0.24,82.0
,Cashew Milk,55.0,5.92,,4.4,1.33,0.3,3.57,0.03,139.0
356.0,2% Milk,71.0,7.98,4.87,2.85,2.53,0.09,4.76,0.86,134.0
357.0,Almond Milk,68.0,1.52,4.56,5.63,7.83,0.38,6.67,,
358.0,Oat Milk,52.0,4.09,0.49,2.14,5.22,0.59,2.37,0.53,
359.0,,52.0,3.98,0.64,4.56,0.62,0.57,7.14,0.38,140.0
360.0,Soy Milk,58.0,5.23,3.94,6.19,6.76,0.51,6.05,0.45,136.0
361.0,,61.0,2.18,3.75,1.88,6.66,0.93,1.17,0.84,
362.0,Almond Milk,64.0,0.6,1.26,,6.51,,1.58,,106.0
363.0,Coconut Milk,52.0,3.94,4.59,1.86,9.05,0.14,2.87,0.68,
364.0,,75.0,,2.75,3.22,4.03,0.6,2.42,0.97,113.0
365.0,Skim Milk,69.0,2.9,,10.62,6.97,0.19,2.1,0.01,140.0
366.0,Coconut Milk,61.0,7.74,4.79,7.37,7.67,0.31,4.43,,131.0
367.0,Whole Milk,58.0,7.15,4.48,3.5,,0.55,4.64,0.06,139.0
368.0,Oat Milk,72.0,7.06,2.97,3.42,1.67,,3.89,0.37,
369.0,Almond Milk,76.0,7.34,4.61,9.45,1.61,0.39,4.85,0.01,129.0
370.0,Skim Milk,,0.9,0.7,6.24,,0.76,6.25,,150.0
371.0,Oat Milk,69.0,,1.15,2.21,0.61,0.29,1.24,0.83,
372.0,Cashew Milk,74.0,4.52,0.98,9.24,1.05,,1.14,,140.0
373.0,Skim Milk,71.0,0.74,0.18,6.54,6.42,0.49,6.4,0.76,102.0
374.0,Whole Milk,,0.54,1.54,1.51,8.58,0.42,6.34,0.65,104.0
375.0,Soy Milk,57.0,1.81,0.5,,5.88,0.08,7.83,0.66,101.0
376.0,Cashew Milk,,5.38,0.83,5.2,8.36,0.15,2.65,0.28,148.0
,Skim Milk,,6.01,2.95,4.96,8.4,0.83,1.06,0.21,112.0
,,63.0,1.63,,9.05,5.33,0.64,7.18,0.97,119.0
379.0,Almond Milk,80.0,6.17,0.27,5.47,8.8,,5.23,,145.0
,2% Milk,66.0,3.51,4.61,11.23,6.11,0.56,1.41,0.67,96.0
381.0,Almond Milk,63.0,2.65,2.57,11.54,5.76,0.69,2.1,0.49,123.0
382.0,Oat Milk,45.0,2.65,3.34,9.8,0.81,,,0.96,134.0
383.0,2% Milk,78.0,3.01,2.64,11.96,7.69,,3.19,0.13,150.0
384.0,2% Milk,62.0,6.73,2.02,2.46,6.96,0.84,6.02,0.75,92.0
385.0,2% Milk,69.0,2.39,0.52,,6.97,0.18,7.3,0.43,132.0
386.0,2% Milk,58.0,,4.3,11.54,6.9,0.01,2.93,,114.0
387.0,2% Milk,65.0,7.26,3.51,9.09,2.03,0.26,4.93,,101.0
388.0,2% Milk,59.0,6.59,1.37,,,0.22,7.65,0.06,114.0
389.0,Cashew Milk,62.0,3.34,0.16,11.09,9.47,0.63,2.92,0.35,110.0
390.0,Soy Milk,73.0,4.43,4.9,1.73,4.72,0.27,4.17,0.97,135.0
391.0,Coconut Milk,52.0,4.72,,5.32,2.16,0.81,7.56,0.95,113.0
392.0,Almond Milk,80.0,6.3,3.8,2.53,9.94,0.83,2.49,0.7,118.0
393.0,Oat Milk,60.0,,3.45,1.74,4.71,0.73,1.34,,121.0
394.0,Whole Milk,40.0,4.92,4.42,,7.74,0.47,4.5,0.67,94.0
395.0,,61.0,1.52,3.98,,8.21,0.75,1.03,0.29,144.0
396.0,Whole Milk,53.0,1.72,2.34,12.0,2.99,0.27,3.7,0.48,142.0
397.0,2% Milk,61.0,,1.58,7.63,1.71,0.36,5.08,0.36,148.0
,Whole Milk,64.0,7.17,1.94,3.59,8.61,0.49,3.38,0.1,111.0
399.0,Almond Milk,72.0,0.85,2.11,5.34,3.04,,7.02,,117.0
400.0,Oat Milk,75.0,3.71,0.12,2.26,9.3,0.76,,0.99,134.0
401.0,2% Milk,46.0,4.36,1.37,7.24,5.48,,1.59,0.83,105.0
402.0,Whole Milk,75.0,3.46,2.78,5.24,5.85,0.19,7.74,0.72,
403.0,Skim Milk,49.0,6.36,1.2,,4.55,0.96,3.2,0.84,106.0
404.0,Soy Milk,70.0,4.11,3.95,1.71,6.85,0.22,1.07,0.84,135.0
405.0,2% Milk,,4.66,4.93,1.54,6.56,0.35,6.98,0.34,107.0
,Skim Milk,53.0,4.2,4.9,6.79,5.84,0.51,2.96,,127.0
407.0,Whole Milk,57.0,0.81,2.24,11.28,9.07,0.06,6.77,0.39,
408.0,Almond Milk,75.0,7.17,4.14,5.42,5.75,0.54,1.44,0.58,149.0
409.0,Cashew Milk,48.0,3.85,2.41,7.14,2.27,0.86,,0.32,150.0
410.0,,66.0,,1.63,6.25,5.36,0.19,,0.59,110.0
411.0,Coconut Milk,59.0,4.78,1.61,1.64,8.63,0.42,3.0,0.09,86.0
412.0,Almond Milk,64.0,3.3,4.05,10.74,,0.46,4.56,0.98,128.0
413.0,,41.0,7.14,3.82,2.27,2.54,0.28,6.48,0.4,145.0
414.0,Oat Milk,70.0,,2.09,10.99,3.23,0.03,,0.9,82.0
415.0,2% Milk,42.0,6.33,2.55,,9.73,0.36,5.58,0.66,107.0
416.0,Oat Milk,46.0,5.06,3.41,9.15,0.93,0.99,4.48,0.01,
417.0,Skim Milk,78.0,6.44,3.0,7.75,8.83,0.06,2.04,,144.0
418.0,Skim Milk,57.0,1.22,2.3,,2.86,0.52,1.62,0.73,
419.0,Almond Milk,43.0,3.15,3.27,9.47,2.0,0.75,1.41,0.76,105.0
420.0,Whole Milk,77.0,7.96,0.32,1.19,4.8,0.87,7.79,0.91,100.0
421.0,Oat Milk,49.0,2.11,3.8,8.55,2.51,0.1,6.75,0.74,104.0
422.0,Oat Milk,50.0,3.3,1.02,1.1,7.46,0.44,3.91,0.21,122.0
423.0,Skim Milk,52.0,7.77,,6.38,5.26,0.67,3.69,0.88,139.0
424.0,Skim Milk,49.0,,2.77,3.15,8.89,0.13,1.97,,110.0
425.0,Whole Milk,66.0,3.96,4.45,10.15,3.04,0.96,7.63,0.76,
,Oat Milk,54.0,6.34,3.43,4.26,5.72,0.51,7.36,0.42,119.0
427.0,Almond Milk,73.0,7.61,1.65,3.3,7.06,0.69,6.64,0.01,121.0
428.0,2% Milk,68.0,7.06,3.16,7.34,2.12,0.88,3.17,0.47,118.0
429.0,Cashew Milk,62.0,5.5,1.11,7.44,9.18,,2.42,0.99,107.0
430.0,2% Milk,45.0,6.26,2.41,8.14,4.98,0.75,4.68,0.3,
431.0,Coconut Milk,46.0,1.94,2.7,7.24,6.12,0.65,6.81,0.2,99.0
,Skim Milk,61.0,1.02,3.37,7.17,6.51,,5.03,0.54,98.0
433.0,Oat Milk,42.0,7.44,2.13,1.11,9.3,0.46,1.37,0.25,125.0
,Almond Milk,61.0,7.7,3.14,7.47,3.96,0.47,,0.11,104.0
435.0,Whole Milk,80.0,6.5,2.14,5.87,2.45,0.97,3.48,0.77,101.0
436.0,2% Milk,72.0,5.5,2.9,2.12,3.66,0.04,3.96,0.13,
437.0,Soy Milk,71.0,5.01,2.67,2.44,,0.53,1.46,0.69,146.0
438.0,Coconut Milk,56.0,3.71,2.21,10.31,2.69,0.93,7.61,,123.0
439.0,Whole Milk,,1.5,2.24,5.33,1.19,0.36,5.0,0.3,83.0
440.0,Skim Milk,79.0,3.77,1.4,10.04,9.11,0.02,2.39,0.14,
441.0,2% Milk,41.0,2.17,4.32,10.55,8.42,0.19,6.44,0.43,88.0
442.0,Oat Milk,57.0,3.82,1.45,11.29,4.57,0.5,3.73,0.19,83.0
443.0,Whole Milk,72.0,1.07,0.98,3.07,9.9,0.82,5.71,0.8,98.0
444.0,Cashew Milk,57.0,7.07,0.79,,9.6,0.5,3.51,,90.0
445.0,2% Milk,57.0,2.58,3.37,10.46,8.87,0.31,5.08,0.2,85.0
446.0,Coconut Milk,40.0,5.44,4.4,9.65,4.41,0.74,6.39,0.34,140.0
447.0,2% Milk,52.0,7.3,4.07,2.91,7.39,,5.08,0.34,130.0
448.0,Oat Milk,69.0,1.76,3.92,6.63,,0.81,6.5,0.4,113.0
449.0,Almond Milk,49.0,1.53,3.93,10.37,8.83,0.71,1.39,,85.0
450.0,2% Milk,50.0,7.86,,7.77,,0.34,4.0,0.87,136.0
451.0,Soy Milk,49.0,,2.04,5.38,,0.57,3.58,0.67,
,Whole Milk,76.0,1.38,2.92,6.36,9.6,0.34,3.6,0.26,105.0
453.0,Oat Milk,44.0,6.44,2.83,,2.25,0.35,,0.98,98.0
454.0,Almond Milk,71.0,4.61,2.78,2.78,0.7,0.48,3.44,0.56,
455.0,Whole Milk,75.0,3.45,1.09,6.24,6.94,0.64,6.34,0.13,146.0
,Skim Milk,66.0,4.23,3.03,11.1,,0.2,3.37,0.18,96.0
457.0,Skim Milk,73.0,1.08,,4.7,8.84,0.22,7.44,0.16,109.0
458.0,Whole Milk,65.0,2.91,0.98,1.9,4.46,0.1,7.56,0.47,94.0
459.0,Coconut Milk,,1.79,1.73,3.51,3.85,0.14,2.24,0.7,108.0
460.0,Whole Milk,80.0,1.76,3.81,10.81,7.73,0.28,3.41,0.7,112.0
461.0,Almond Milk,66.0,4.4,3.54,8.9,0.85,0.66,2.02,0.3,123.0
462.0,Skim Milk,,3.75,4.17,10.77,4.48,,,0.4,146.0
463.0,Almond Milk,52.0,6.89,,6.38,1.52,0.96,,0.63,86.0
464.0,2% Milk,69.0,1.14,2.53,2.88,1.33,0.73,5.58,,144.0
465.0,Almond Milk,74.0,4.08,2.98,5.87,3.01,0.81,6.71,0.47,115.0
466.0,2% Milk,45.0,3.51,0.93,10.4,6.99,0.06,7.34,0.24,92.0
467.0,Cashew Milk,60.0,0.91,1.08,11.79,1.58,0.16,3.08,0.29,110.0
468.0,Almond Milk,76.0,5.19,,2.13,0.89,0.25,1.01,0.19,107.0
469.0,Whole Milk,71.0,5.15,1.34,1.25,8.8,0.07,5.08,0.56,102.0
470.0,Coconut Milk,,1.04,1.74,7.15,5.73,0.02,7.48,0.45,126.0
471.0,Oat Milk,79.0,,3.09,10.68,7.85,0.97,6.78,0.89,136.0
,Soy Milk,,5.07,,7.68,9.3,0.54,7.07,0.41,81.0
,Almond Milk,,7.29,2.22,6.71,4.66,0.65,3.65,0.01,104.0
474.0,Whole Milk,47.0,2.11,4.39,9.36,1.27,0.57,7.19,0.04,150.0
475.0,Almond Milk,66.0,2.51,,8.52,8.28,0.87,1.57,0.26,104.0
476.0,Soy Milk,77.0,,,1.48,1.26,0.26,5.61,0.52,137.0
477.0,Soy Milk,76.0,2.73,4.94,,7.7,0.64,3.96,,89.0
478.0,Coconut Milk,,7.05,2.03,2.01,9.59,0.14,5.72,0.37,111.0
479.0,Soy Milk,73.0,1.51,0.42,3.29,8.4,,1.63,0.23,99.0
480.0,Oat Milk,75.0,6.0,3.81,7.07,5.53,0.51,4.38,0.54,113.0
481.0,Coconut Milk,42.0,3.16,2.33,7.46,,,2.98,0.3,120.0
482.0,2% Milk,52.0,2.9,,3.09,3.75,0.87,4.15,0.63,110.0
483.0,Coconut Milk,,1.09,2.05,9.52,7.01,0.31,5.21,0.36,100.0
484.0,2% Milk,47.0,6.24,3.79,6.72,8.12,0.21,2.74,0.68,111.0
485.0,,50.0,3.36,4.56,,7.72,0.22,6.31,0.2,94.0
,Whole Milk,41.0,1.14,1.66,1.87,3.54,0.82,3.86,0.66,98.0
487.0,2% Milk,61.0,6.09,2.29,1.4,4.85,,5.4,0.33,101.0
488.0,Whole Milk,76.0,5.63,4.44,1.26,,0.22,4.33,0.68,92.0
489.0,2% Milk,53.0,7.58,1.8,11.77,9.67,,5.18,0.24,
490.0,Coconut Milk,55.0,6.53,2.71,7.47,6.72,0.07,6.72,0.81,147.0
491.0,2% Milk,69.0,5.95,1.97,1.99,6.66,0.48,,0.42,122.0
,Cashew Milk,48.0,3.62,0.6,11.21,1.28,0.97,7.31,0.01,88.0
493.0,Cashew Milk,62.0,7.68,2.34,9.55,,0.48,,0.32,145.0
494.0,Cashew Milk,77.0,2.36,3.49,1.15,7.89,,1.54,0.81,145.0
495.0,Soy Milk,77.0,3.47,2.03,10.57,1.29,0.5,2.15,0.22,142.0
496.0,Skim Milk,55.0,0.72,4.14,6.18,6.2,,4.7,,99.0
497.0,,78.0,2.98,1.5,1.49,4.04,0.01,7.78,0.58,138.0
498.0,Cashew Milk,54.0,2.01,4.96,10.28,4.15,,4.54,0.17,90.0
499.0,Almond Milk,44.0,1.33,2.8,1.63,0.7,,5.73,0.63,98.0
500.0,Almond Milk,,7.8,3.13,1.56,8.28,0.74,7.07,0.34,102.0
501.0,2% Milk,40.0,1.86,1.68,9.0,5.05,0.73,6.69,0.38,117.0
502.0,Whole Milk,42.0,5.49,1.21,,4.33,0.78,7.98,0.24,147.0
503.0,Cashew Milk,57.0,2.72,2.71,,8.51,0.82,4.62,0.83,146.0
,Whole Milk,55.0,7.52,4.1,6.4,,0.5,,0.93,144.0
505.0,Whole Milk,74.0,,0.43,5.14,3.85,0.42,4.93,0.24,126.0
506.0,Almond Milk,67.0,,2.43,5.35,3.83,0.22,4.67,0.15,92.0
507.0,Oat Milk,55.0,,3.21,11.84,4.59,0.25,3.23,0.39,
508.0,Skim Milk,62.0,2.25,4.95,3.15,2.72,0.04,2.04,0.84,95.0
509.0,Almond Milk,80.0,,4.6,,5.64,0.23,6.9,0.44,111.0
510.0,Soy Milk,66.0,2.59,,9.54,4.75,,3.64,0.29,86.0
511.0,Whole Milk,64.0,1.23,2.73,5.08,3.36,0.42,6.77,0.36,104.0
512.0,Soy Milk,65.0,0.55,2.92,9.17,3.04,0.99,1.28,0.87,95.0
513.0,Almond Milk,55.0,2.1,0.19,,2.0,0.81,4.34,0.94,136.0
514.0,Skim Milk,43.0,2.7,0.22,,2.18,0.1,6.5,0.31,
515.0,,58.0,,1.89,,8.6,0.19,2.54,,123.0
,Oat Milk,45.0,4.9,0.18,3.66,7.84,0.78,1.25,0.15,131.0
517.0,Soy Milk,69.0,5.81,3.91,6.98,2.29,0.62,1.56,0.93,109.0
518.0,2% Milk,60.0,3.32,3.55,2.45,7.28,0.86,1.78,0.69,
519.0,2% Milk,56.0,7.66,0.44,,,0.04,5.8,0.97,96.0
520.0,Soy Milk,61.0,4.22,3.73,3.75,1.87,0.81,1.35,0.11,94.0
,Coconut Milk,45.0,6.13,1.67,5.99,0.55,0.34,7.93,0.33,89.0
522.0,Whole Milk,67.0,5.45,0.52,1.92,,0.64,7.61,0.51,136.0
523.0,Skim Milk,54.0,4.15,0.43,2.46,8.42,0.29,5.9,0.44,103.0
524.0,Almond Milk,72.0,7.02,0.57,11.97,,0.22,5.48,0.59,149.0
525.0,Cashew Milk,45.0,0.8,4.8,,1.86,0.66,7.93,0.07,121.0
526.0,2% Milk,54.0,1.42,,10.83,9.56,0.28,5.42,0.56,134.0
527.0,Almond Milk,48.0,3.98,0.59,,8.31,,7.84,0.89,132.0
528.0,,57.0,6.02,4.19,4.38,1.0,0.69,3.69,,
529.0,Cashew Milk,77.0,7.6,3.33,,6.85,0.95,1.22,,130.0
530.0,Whole Milk,,7.85,2.84,4.65,8.05,0.27,7.78,0.77,89.0
531.0,Soy Milk,48.0,3.39,4.23,4.27,6.67,0.95,4.45,0.91,128.0
532.0,2% Milk,58.0,4.59,0.15,7.93,5.87,0.13,3.37,0.87,111.0
533.0,Soy Milk,42.0,,3.89,9.37,,0.27,4.2,0.37,120.0
534.0,Skim Milk,53.0,3.1,4.76,10.21,,0.84,,0.54,101.0
,Skim Milk,57.0,2.21,0.12,5.95,9.27,0.28,2.67,0.49,140.0
536.0,2% Milk,47.0,6.64,4.16,,4.92,0.96,6.93,0.76,100.0
537.0,Coconut Milk,,,0.5,10.87,,0.24,5.92,0.84,106.0
538.0,Coconut Milk,43.0,5.52,1.53,3.86,9.26,0.14,5.65,0.24,
539.0,Coconut Milk,50.0,2.83,4.4,8.22,9.05,0.8,4.23,0.24,111.0
,Oat Milk,70.0,3.41,2.98,7.57,5.39,,2.12,0.24,80.0
541.0,Soy Milk,48.0,4.15,2.71,9.86,5.89,0.05,3.65,0.15,
542.0,Soy Milk,63.0,3.91,1.13,1.84,0.87,0.44,,0.69,112.0
543.0,Oat Milk,67.0,7.55,1.69,10.06,6.04,0.52,4.95,,
544.0,Almond Milk,64.0,1.58,,9.73,5.33,,2.03,0.06,80.0
545.0,Coconut Milk,64.0,5.97,1.43,5.28,8.66,0.3,,0.72,
546.0,Cashew Milk,60.0,,2.32,7.91,4.63,0.53,6.01,0.44,94.0
,Whole Milk,53.0,2.87,1.24,5.5,9.19,0.51,,0.74,123.0
548.0,Oat Milk,49.0,4.47,0.72,8.05,7.16,0.34,2.71,,127.0
549.0,Skim Milk,58.0,,2.77,,5.98,0.74,5.77,0.56,96.0
550.0,,57.0,7.82,,1.78,7.56,0.83,,0.92,122.0
551.0,Soy Milk,40.0,4.4,3.69,1.72,1.59,0.49,5.28,0.02,88.0
552.0,Whole Milk,60.0,6.44,1.47,6.01,4.02,,3.81,0.63,110.0
553.0,,59.0,3.44,,2.32,,0.96,5.19,0.49,120.0
554.0,Coconut Milk,63.0,2.07,1.7,2.02,2.75,,3.63,0.29,126.0
555.0,Skim Milk,59.0,,4.93,1.48,8.53,,2.93,0.72,
556.0,Whole Milk,49.0,5.19,3.62,6.46,4.2,0.05,5.52,0.36,106.0
557.0,Skim Milk,70.0,7.73,,,3.2,0.71,3.25,0.19,130.0
558.0,Soy Milk,54.0,5.6,2.31,,8.66,0.06,2.91,0.77,
559.0,2% Milk,80.0,2.26,4.32,,4.76,0.19,2.14,0.36,83.0
560.0,Almond Milk,68.0,3.6,2.88,6.51,3.46,0.93,6.77,0.62,
561.0,Cashew Milk,69.0,1.58,1.19,4.12,3.01,0.2,2.85,0.15,141.0
562.0,Coconut Milk,76.0,3.02,2.1,,,0.1,,0.73,98.0
563.0,Coconut Milk,79.0,3.18,4.12,8.16,4.53,0.25,4.32,0.91,146.0
564.0,Soy Milk,61.0,2.79,3.81,9.07,9.8,0.29,,0.53,
565.0,Soy Milk,47.0,6.88,3.35,3.33,1.11,0.31,2.56,0.47,112.0
566.0,Cashew Milk,47.0,7.36,2.82,9.18,8.49,0.96,7.7,0.86,144.0
567.0,Whole Milk,66.0,,0.73,8.43,6.15,0.76,7.07,0.49,92.0
568.0,Whole Milk,65.0,6.48,2.45,,2.27,0.64,7.46,0.95,143.0
569.0,Cashew Milk,41.0,5.91,4.73,4.45,2.06,0.54,5.79,0.16,138.0
570.0,Almond Milk,42.0,6.72,2.23,,5.45,0.05,3.3,0.39,117.0
571.0,,69.0,4.25,1.6,1.72,3.86,0.83,5.92,0.71,101.0
572.0,Soy Milk,,7.34,2.04,6.41,6.44,0.93,6.3,,131.0
573.0,2% Milk,45.0,0.53,0.92,,1.28,0.12,1.6,0.52,119.0
574.0,Almond Milk,80.0,7.43,4.43,,1.84,0.88,7.07,0.6,
575.0,Whole Milk,46.0,5.86,3.14,7.78,8.08,0.17,2.56,0.53,142.0
576.0,2% Milk,,3.59,4.27,3.24,,0.25,2.0,0.32,125.0
577.0,Whole Milk,59.0,5.12,3.49,,,0.03,3.82,0.98,96.0
578.0,Oat Milk,,5.15,4.95,11.0,3.93,0.86,7.44,0.85,120.0
579.0,Whole Milk,55.0,6.17,2.82,3.7,7.54,0.27,6.42,0.04,
580.0,Whole Milk,58.0,,0.24,1.82,7.8,0.32,5.6,0.22,98.0
581.0,Oat Milk,67.0,7.53,4.96,1.98,4.34,0.49,7.85,0.33,96.0
582.0,Almond Milk,60.0,6.34,2.28,4.43,5.39,0.72,6.13,0.05,85.0
583.0,Whole Milk,73.0,4.66,2.61,4.06,8.43,0.15,2.31,0.22,99.0
584.0,Oat Milk,55.0,1.44,0.8,4.36,2.39,,7.86,0.2,99.0
585.0,Almond Milk,71.0,7.11,,3.39,5.06,0.86,2.79,0.56,142.0
586.0,Soy Milk,,5.31,4.96,11.34,6.67,,6.04,0.73,134.0
587.0,2% Milk,43.0,0.86,1.79,10.88,3.89,0.3,7.92,,83.0
588.0,Soy Milk,63.0,4.81,1.87,5.81,2.43,0.29,2.45,0.18,
589.0,Soy Milk,50.0,4.21,0.41,2.13,7.33,0.97,7.63,0.84,109.0
590.0,Oat Milk,77.0,3.78,4.58,,8.77,0.25,2.66,0.48,90.0
591.0,Cashew Milk,46.0,5.94,2.58,4.03,8.26,,5.89,0.03,144.0
592.0,Skim Milk,50.0,3.27,4.12,3.86,8.63,,,0.81,89.0
593.0,Cashew Milk,41.0,1.61,3.4,2.5,5.7,0.86,3.86,0.48,133.0
594.0,Soy Milk,44.0,,2.12,4.05,7.9,0.02,,0.06,116.0
595.0,2% Milk,,1.02,0.49,,2.34,0.05,4.52,0.19,94.0
596.0,Soy Milk,47.0,6.38,3.39,3.52,3.62,0.56,1.38,0.3,120.0
597.0,Skim Milk,64.0,,4.59,4.81,6.81,,3.88,,127.0
598.0,Skim Milk,71.0,1.81,,2.72,2.7,,2.89,0.18,98.0
599.0,Coconut Milk,57.0,4.86,0.22,8.7,5.25,0.19,2.09,0.93,81.0
600.0,Almond Milk,76.0,1.6,4.13,4.4,8.81,0.09,7.18,0.43,125.0
601.0,Almond Milk,,6.7,4.1,1.86,9.98,0.81,6.83,0.54,112.0
602.0,Soy Milk,66.0,6.4,0.57,5.7,,0.89,2.23,0.88,138.0
603.0,2% Milk,48.0,1.15,2.54,7.07,7.79,0.91,5.16,0.93,104.0
604.0,Oat Milk,57.0,4.84,1.08,6.29,8.49,,7.43,0.72,95.0
605.0,Coconut Milk,40.0,2.26,,8.02,1.33,0.98,5.32,0.69,84.0
606.0,Whole Milk,73.0,0.97,1.75,,7.79,1.0,3.02,0.64,89.0
607.0,2% Milk,74.0,6.9,2.63,4.99,5.62,0.77,2.96,0.92,90.0
608.0,Soy Milk,79.0,5.33,2.58,7.29,7.59,0.66,2.77,0.28,84.0
609.0,Soy Milk,63.0,4.97,1.69,1.82,9.18,0.34,1.59,0.77,129.0
610.0,2% Milk,44.0,4.08,0.5,8.39,2.53,0.84,7.75,0.87,96.0
611.0,Skim Milk,56.0,6.21,4.25,10.29,1.85,0.48,5.21,0.32,130.0
612.0,Cashew Milk,58.0,0.82,2.19,5.66,,0.2,4.38,0.08,84.0
613.0,Cashew Milk,58.0,0.67,0.55,3.27,3.77,0.47,5.49,0.46,94.0
614.0,2% Milk,52.0,6.79,4.46,7.15,9.68,,7.5,0.24,138.0
615.0,Coconut Milk,,0.92,2.57,8.65,,0.08,6.42,0.14,113.0
616.0,2% Milk,,7.14,4.57,3.02,7.1,0.59,6.88,0.93,92.0
617.0,Skim Milk,77.0,4.87,2.29,8.17,1.59,0.26,6.45,,
618.0,Cashew Milk,78.0,7.08,1.6,5.03,1.27,0.31,3.35,0.39,
619.0,,59.0,5.32,2.2,8.99,3.79,0.13,1.5,0.41,126.0
620.0,2% Milk,63.0,5.71,0.82,6.26,2.58,0.45,4.38,0.83,81.0
621.0,,52.0,6.5,0.25,4.93,3.67,0.82,5.34,0.29,138.0
622.0,,45.0,5.53,1.91,6.11,,0.09,7.51,0.63,94.0
623.0,Skim Milk,50.0,6.24,4.74,2.44,2.47,0.23,3.94,0.66,134.0
624.0,2% Milk,46.0,4.57,3.24,3.9,0.63,0.5,,0.21,
625.0,Coconut Milk,71.0,1.04,3.11,8.07,6.99,0.11,,,95.0
626.0,Skim Milk,46.0,1.24,1.12,9.61,,,1.1,,95.0
627.0,Coconut Milk,44.0,6.79,,2.78,1.18,0.25,2.05,0.91,94.0
,Coconut Milk,41.0,,3.16,4.01,8.72,0.96,3.61,0.9,117.0
629.0,2% Milk,55.0,,3.67,2.33,6.35,0.87,5.14,0.62,148.0
630.0,Soy Milk,53.0,5.09,2.08,4.29,6.75,0.68,3.07,0.9,102.0
631.0,2% Milk,79.0,7.31,4.69,11.44,0.69,0.7,4.67,0.77,107.0
,Almond Milk,,,,10.17,9.17,0.19,7.46,0.43,149.0
633.0,Skim Milk,53.0,6.67,1.68,5.61,3.71,0.88,2.63,0.18,126.0
634.0,Oat Milk,72.0,6.33,3.42,11.21,8.25,0.0,5.27,,84.0
635.0,Skim Milk,69.0,4.3,1.69,,2.05,0.73,2.43,0.46,103.0
636.0,,66.0,4.41,3.62,4.07,7.52,0.68,6.39,0.08,111.0
